,index,Incident Type,Location,Borough,Creation Date,Closed Date,Latitude,Longitude,Response Time,Group Type
903,8479,Utility-Power Outage,,Brooklyn,2016-04-03 11:25:07,04/03/2016 11:47:26 AM,,,22.316666666666666,Uti
904,8499,Utility-Other,51 West 89th Street,Manhattan,2016-04-08 00:02:38,04/12/2016 08:31:51 PM,40.7879588142,-73.9696513356,743.7161769865197,Uti
905,8501,Utility-Steam Main,West 58 Street & 6 Avenue,Manhattan,2016-04-11 09:53:34,04/13/2016 08:45:38 PM,40.7649952409,-73.97670485399999,1676.7149576713998,Uti
906,8514,Utility-Manhole,56 Joralemon Street,Brooklyn,2016-04-20 08:35:12,04/20/2016 02:23:00 PM,40.6935570711,-73.99740721159999,347.8,Uti
907,8520,Utility-Other,179 Bennett Avenue,manhattan,2016-04-21 11:25:44,04/21/2016 06:09:12 PM,40.856284609,-73.9339480597,403.46666666666664,Uti
908,8527,Utility-Water Service Line,1308 Loring Avenue,Brooklyn,2016-04-23 03:06:00,04/24/2016 06:20:38 AM,40.6676883999,-73.8630139471,1634.6333333333334,Uti
909,8541,Utility-Other,65 5th Avenue,Manhattan,2016-04-27 09:30:17,04/29/2016 12:49:40 PM,40.7356560813,-73.993858534,109.77543030550662,Uti
910,8536,Utility-Gas Service Line,180 Franklin Avenue,Brooklyn,2016-04-28 12:06:28,04/28/2016 12:23:13 PM,40.6932776278,-73.9577907337,16.750000000000004,Uti
911,8544,Utility-Water Service Line,3353 3rd ave,bronx,2016-04-30 07:03:27,04/30/2016 05:31:40 PM,40.8265743361,-73.9077123746,628.2166666666667,Uti
912,8543,Utility-Power Outage,1111 amsterdam avenue,manhattan,2016-04-30 12:15:20,,40.8058411141,-73.96175055350001,269.8540069687913,Uti
913,8547,Utility-Power Outage,2121 East 37 Street,Brooklyn,2016-05-03 01:10:46,05/03/2016 02:13:22 AM,40.6081225637,-73.9282439314,62.60000000000001,Uti
914,8548,Utility-Power Outage,207 street & 115 Avenue,Queens,2016-05-03 03:48:26,05/03/2016 04:32:33 AM,40.699800112,-73.7467769849,44.11666666666667,Uti
915,8549,Utility-Other,Queens Boulevard & Woodhaven Boulevard,Queens,2016-05-03 07:29:41,05/03/2016 09:06:24 AM,40.7334972698,-73.8703694245,96.71666666666667,Uti
916,8552,Utility-Power Outage,,Brooklyn,2016-05-04 01:48:45,05/04/2016 04:39:33 AM,,,170.8,Uti
917,8553,Utility-Other,245 lewis avenue,Brooklyn,2016-05-04 09:58:19,05/04/2016 11:09:08 AM,40.6877862648,-73.9359971966,70.81666666666666,Uti
918,8557,Utility-Other,,Brooklyn,2016-05-05 22:03:46,05/06/2016 05:33:34 AM,,,449.8,Uti
919,8562,Utility-Water Main,229 Street & Merrick Boulevard,Queens,2016-05-09 20:36:50,05/10/2016 11:37:31 AM,40.676399680100005,-73.7413174458,900.6833333333333,Uti
920,8565,Utility-Gas Service Line,1514 56 St,Brooklyn,2016-05-11 15:44:20,,40.6281075042,-73.99124936439999,149.62004902958094,Uti
921,8566,Utility-Gas Service Line,184 bedford avenue,Brooklyn,2016-05-12 13:15:05,05/12/2016 02:55:26 PM,40.7177088082,-73.95787266159999,100.35,Uti
922,8568,Utility-Water Main,421 8th Avenue,Manhattan,2016-05-12 22:56:31,05/13/2016 01:05:27 AM,40.7510239621,-73.9943263151,128.93333333333334,Uti
923,8586,Utility-Other,61-25 Marathon Parkway,Queens,2016-05-16 14:43:38,05/19/2016 02:10:14 PM,40.7567778611,-73.7294872464,374.10690230943743,Uti
924,8584,Utility-Water Service Line,800 Taylor Avenue,Bronx,2016-05-18 11:27:04,05/18/2016 01:39:03 PM,40.8214082096,-73.8629757153,131.98333333333335,Uti
925,8590,Utility-Power Outage,2999 Fredrick Douglass Blvd,Manhattan,2016-05-20 16:28:20,05/20/2016 09:07:59 PM,40.8301798821,-73.93704989220001,279.65,Uti
926,8748,Utility-Power Outage,2991 Frederick Douglas Boulevard,Manhattan,2016-05-20 23:59:03,07/25/2016 12:18:20 PM,40.8309822699,-73.9359389509,298.77416897674385,Uti
927,8600,Utility-Other,1283 East 84 Street,Brooklyn,2016-05-24 09:49:37,05/24/2016 04:52:57 PM,40.6312787844,-73.90354747020001,423.3333333333333,Uti
928,8599,Utility-Other,West 30th Street & 9th Avenue,manhattan,2016-05-24 11:52:41,05/24/2016 04:48:23 PM,40.7509560491,-73.99807100439999,295.7,Uti
929,8607,Utility-Other,5th Avenue  & West 42th Street,Manhattan,2016-05-27 10:07:36,05/28/2016 02:03:02 AM,40.753481809600004,-73.9808885049,955.4333333333333,Uti
930,8619,Utility-Water Main,104-20 Queens Boulevard,Queens,2016-05-31 20:08:47,05/31/2016 09:18:36 PM,40.723779472,-73.8489908003,69.81666666666666,Uti
931,8622,Utility-Other,555 west 25 street,new york,2016-06-01 23:57:06,06/02/2016 04:56:01 PM,40.749703772800004,-74.0049300891,1018.9166666666667,Uti
932,8630,Utility-Water Service Line,210-10 Grand Central Parkway,Queens,2016-06-02 20:48:22,06/05/2016 05:32:52 PM,40.7250683948,-73.7582223981,133.18194820728422,Uti
933,8633,Utility-Power Outage,,Brooklyn,2016-06-05 19:45:46,06/06/2016 04:14:44 AM,,,508.96666666666675,Uti
934,8638,Utility-Water Service Line,Vedder Avenue & Willowbrook Road,Staten Island,2016-06-06 09:15:16,06/08/2016 04:40:26 AM,40.6206663671,-74.14458378479999,2605.1666666666665,Uti
935,8640,Utility-Water Main,3411 Irwin Avenue,Bronx,2016-06-08 06:34:07,06/08/2016 09:21:23 PM,40.8841403671,-73.9060159137,887.2666666666667,Uti
936,8639,Utility-Gas Low Pressure,129 Beach 118 Street,Queens,2016-06-08 11:58:45,06/08/2016 09:05:41 PM,40.5779809858,-73.8382148477,546.9333333333333,Uti
937,8643,Utility-Power Outage,525 Neptune Avenue,Brooklyn,2016-06-11 15:46:58,06/11/2016 06:31:17 PM,40.5798758182,-73.9728634595,164.31666666666666,Uti
938,8658,Utility-Other,3041 Ocean Avenue,Brooklyn,2016-06-13 18:46:53,06/14/2016 04:07:08 PM,40.587059111,-73.9490586061,1280.25,Uti
939,8663,Utility-Manhole,302 West 13th Street,Manhattan,2016-06-16 08:11:07,06/16/2016 11:38:26 AM,40.7391557578,-74.0032838,207.31666666666666,Uti
940,8664,Utility-Other,80th Street & Penelope Avenue,Queens,2016-06-17 11:36:58,06/17/2016 01:27:56 PM,40.7193967487,-73.8747042115,110.96666666666667,Uti
941,8666,Utility-Manhole,17 Jay Street,New York,2016-06-19 11:55:48,06/19/2016 04:39:47 PM,40.7180619206,-74.0100070091,283.98333333333335,Uti
942,8667,Utility-Water Main,179-02 Baisley Blvd,queens,2016-06-20 13:35:19,06/20/2016 04:30:29 PM,40.6885646471,-73.7657034764,175.16666666666666,Uti
943,8670,Utility-Power Outage,172-14 133 Avenue,Queens,2016-06-22 09:46:13,06/22/2016 12:07:28 PM,40.6753224041,-73.7690775328,141.25,Uti
944,8678,Utility-Gas Main Rupture,2316 Surf Avenue,Brooklyn,2016-06-22 15:42:48,06/25/2016 12:45:05 PM,40.5738949198,-73.99003978729999,232.39605124042998,Uti
945,8680,Utility-Water Main,Cyrus Avenue & Madoc Avenue,Brooklyn,2016-06-25 09:25:26,06/25/2016 07:10:29 PM,40.5877631118,-73.9262243855,585.05,Uti
946,8679,Utility-Water Main,Delancey Street & Norfolk Street,Manhattan,2016-06-25 12:50:52,06/25/2016 02:59:04 PM,40.7183032044,-73.9873955962,128.20000000000002,Uti
947,8681,Utility-Water Service Line,981 Union Avenue,Bronx,2016-06-26 10:20:46,06/26/2016 11:05:29 AM,40.8235692442,-73.9015272143,44.71666666666667,Uti
948,8683,Utility-Other,1019 East 56th Street,Brooklyn,2016-06-27 18:30:58,06/27/2016 08:58:52 PM,40.6316636078,-73.92241097,147.9,Uti
949,8687,Utility-Gas High Pressure,Church Street  & White Street,Manhattan,2016-06-30 18:25:18,07/01/2016 05:04:40 AM,40.7188527444,-74.0048448351,639.3666666666667,Uti
950,8694,Utility-Sewer Service,711 7th avenue,Manhattan,2016-07-03 23:42:32,07/04/2016 02:14:40 AM,40.759542731799996,-73.98437010319999,152.13333333333333,Uti
951,8706,Utility-Power Outage,32-42 44 Street,Queens,2016-07-07 10:59:13,07/07/2016 05:47:33 PM,40.7570731954,-73.9161467147,408.3333333333333,Uti
952,8714,Utility-Water Main,656 West 125 Street,Manhattan,2016-07-07 12:28:24,07/11/2016 12:26:26 PM,40.8171459018,-73.9596305676,191.0590210695634,Uti
953,8707,Utility-Other,1230 york ave,new york,2016-07-08 01:54:16,07/08/2016 02:56:09 AM,40.762889704,-73.9566275626,61.88333333333334,Uti
954,8711,Utility-Power Outage,14-60 Beach Channel Drive,Queens,2016-07-09 11:24:47,07/09/2016 12:48:45 PM,40.609920249299996,-73.75360439479999,83.96666666666667,Uti
955,8713,Utility-Water Main,East 81 Street & Flatlands Avenue,Brooklyn,2016-07-10 05:13:29,07/10/2016 05:28:55 PM,40.7545254006,-74.0154107719,735.4333333333333,Uti
956,8715,Utility-Water Main,Bronx Boulevard & East 224 Street,Bronx,2016-07-11 06:52:41,07/11/2016 09:34:12 PM,40.8804541897,-74.1943922288,881.5166666666667,Uti
957,8721,Utility-Transformer,38-08 Beach Channel Drive,Queens,2016-07-16 13:17:15,07/16/2016 09:37:45 PM,40.5959903229,-73.77083544130001,500.50000000000006,Uti
958,8723,Utility-Power Outage,144-45 87 avenue,queens,2016-07-18 00:11:15,07/18/2016 02:50:50 AM,40.7068168036,-73.8117274154,159.58333333333334,Uti
959,8727,Utility-Power Outage,,Brooklyn,2016-07-18 18:10:28,07/18/2016 06:49:21 PM,,,38.88333333333333,Uti
960,8730,Utility-Power Outage,,Bronx,2016-07-18 23:35:36,07/19/2016 02:00:58 AM,,,145.36666666666667,Uti
961,8736,Utility-Manhole,,Brooklyn,2016-07-21 23:59:52,07/22/2016 12:35:10 AM,,,35.3,Uti
962,8738,Utility-Gas Main Rupture,33 Eagle Street,Brooklyn,2016-07-22 10:28:58,07/22/2016 11:29:05 AM,40.7347624827,-73.9592583049,60.11666666666667,Uti
963,8739,Utility-Power Outage,,Brooklyn,2016-07-22 20:46:50,07/23/2016 09:17:57 AM,,,751.1166666666667,Uti
964,8740,Utility-Power Outage,,Staten Island,2016-07-23 19:48:09,07/23/2016 08:38:48 PM,40.7445000971,-74.019026712,50.65,Uti
965,8745,Utility-Network Condition,,Brooklyn,2016-07-23 20:33:06,07/25/2016 12:26:37 AM,,,1673.5166666666667,Uti
966,8746,Utility-Other,Ditmars Boulevard  & 24 street,queens,2016-07-24 23:48:02,07/25/2016 01:51:30 AM,40.779260942,-73.9151294294,123.46666666666668,Uti
967,8752,Utility-Water Service Line,303 East 57 Street,Manhattan,2016-07-28 13:08:18,07/28/2016 03:08:41 PM,40.7592201028,-73.9650585054,120.38333333333334,Uti
968,8754,Utility-Other,29 Fort Green Place,Brooklyn,2016-07-29 08:31:02,07/29/2016 09:57:39 AM,40.6888337794,-73.9769045429,86.61666666666666,Uti
969,8757,Utility-Water Main,31 Place,queens,2016-07-30 07:06:18,07/31/2016 04:24:02 AM,40.7427320398,-74.0112730006,1277.7333333333333,Uti
970,8760,Utility-Water Main,281 Park Avenue South,Manhattan,2016-08-02 05:02:15,08/02/2016 01:00:13 PM,40.739391112,-73.9869333166,477.96666666666664,Uti
971,5441,Utility-Power Outage,125 Beach 19 Street,Queens,2016-08-12 09:59:13,,40.5936536584,-73.7532035254,368.49790044727797,Uti
972,8786,Utility-Power Outage,125 Beach 19 Street,Queens,2016-08-12 09:59:13,08/13/2016 04:38:37 PM,40.5936536584,-73.7532035254,1839.4,Uti
973,8782,Utility-Power Outage,1 Ward Island,Manhattan,2016-08-12 15:34:47,08/12/2016 03:50:07 PM,40.7863725583,-73.9316557371,15.333333333333336,Uti
974,8792,Utility-Other,East 156 Street & Bruckner Boulevard,Bronx,2016-08-12 15:42:14,08/15/2016 01:39:51 PM,40.8143702073,-73.8966998717,1530.6993494185272,Uti
975,3999,Utility-Other,East 156 Street & Bruckner Boulevard,Bronx,2016-08-12 15:42:14,,40.8143702073,-73.8966998717,479.67082925608565,Uti
976,8783,Utility-Power Outage,,Brooklyn,2016-08-12 16:49:47,08/13/2016 05:03:59 AM,,,734.2,Uti
977,5443,Utility-Electric Overhead,32 Avenue & 104 Street,Queens,2016-08-13 04:58:50,,40.7554885273,-73.8529012759,125.04427444059111,Uti
978,8787,Utility-Electric Overhead,32 Avenue & 104 Street,Queens,2016-08-13 04:58:50,08/13/2016 07:31:17 PM,40.7554885273,-73.8529012759,872.45,Uti
979,8790,Utility-Power Outage,97-09 76 Street,Queens,2016-08-14 00:36:52,08/14/2016 01:37:31 PM,40.6813014208,-73.8621098604,780.65,Uti
980,5446,Utility-Power Outage,97-09 76 Street,Queens,2016-08-14 00:36:52,,40.6813014208,-73.8621098604,1230.1970123699523,Uti
981,8795,Utility-Power Outage,,Brooklyn,2016-08-16 22:13:41,08/16/2016 11:32:28 PM,,,78.78333333333333,Uti
982,8797,Utility-Gas Main Rupture,112 Atlantic Avenue,Brooklyn,2016-08-17 08:42:29,08/17/2016 10:33:28 AM,40.6906722769,-73.9959541269,110.98333333333333,Uti
983,8799,Utility-Water Main,East 83 Street & Avenue J,Brooklyn,2016-08-17 13:30:14,08/18/2016 12:43:44 AM,40.635274341,-73.9092379688,673.5,Uti
984,8800,Utility-Water Main,30 Avenue  & 12 Street,Queens,2016-08-17 17:46:03,08/18/2016 07:05:08 PM,40.7715150732,-73.9312774592,1519.0833333333333,Uti
985,3987,Utility-Water Main,30 Avenue  & 12 Street,Queens,2016-08-17 17:46:03,,40.7715150732,-73.9312774592,178.89034428693867,Uti
986,8801,Utility-Water Main,Bleecker Street & Irving Avenue,Brooklyn,2016-08-18 14:51:56,08/18/2016 10:53:54 PM,40.7001223542,-73.9163157212,481.96666666666664,Uti
987,4228,Utility-Water Service Line,100 east 77 street,nyc,2016-08-25 11:47:46,,40.77417769,-73.96114773949999,2491.699754295243,Uti
988,8844,Utility-Water Service Line,100 east 77 street,nyc,2016-08-25 11:47:46,08/26/2016 10:29:26 AM,40.77417769,-73.96114773949999,1361.6666666666667,Uti
989,5262,Utility-Water Main,Amsterdam Avenue & West 89th Street,New York,2016-08-29 21:22:52,,40.7896148616,-73.9736085727,175.55366202156043,Uti
990,8851,Utility-Water Main,Amsterdam Avenue & West 89th Street,New York,2016-08-29 21:22:52,08/31/2016 06:56:42 AM,40.7896148616,-73.9736085727,2013.8333333333335,Uti
991,4004,Utility-Other,Frankfort St & Gold St,Manhattan,2016-08-31 12:42:13,,40.7108271155,-74.00337979439999,190.8452522705597,Uti
992,2079,Utility-Other,Frankfort St & Gold St,Manhattan,2016-08-31 12:42:13,,40.7108271155,-74.00337979439999,523.8802242317831,Uti
993,8855,Utility-Other,Frankfort St & Gold St,Manhattan,2016-08-31 12:42:13,09/02/2016 07:21:14 PM,40.7108271155,-74.00337979439999,81.38314334429441,Uti
994,8862,Utility-Electric Overhead,76 St & 101 Ave,Queens,2016-09-05 22:50:17,09/06/2016 12:45:28 AM,,,115.18333333333334,Uti
995,8863,Utility-Other,Labau Avenue  & Victory Blvd,Brooklyn,2016-09-07 02:40:29,09/07/2016 04:32:34 AM,40.5960428797,-74.1994356071,112.08333333333333,Uti
996,8865,Utility-Water Service Line,200 West 14 Street,Manhattan,2016-09-07 23:50:51,09/08/2016 11:52:27 PM,40.7387248785,-74.000111865,1441.6,Uti
997,3639,Utility-Water Service Line,200 West 14 Street,Manhattan,2016-09-07 23:50:51,,40.7387248785,-74.000111865,182.06101497417143,Uti
998,3439,Utility-Power Outage,662 Myrtle Avenue,Brooklyn,2016-09-09 23:48:00,,40.6944165911,-73.9574762775,269.57311338456583,Uti
999,8874,Utility-Power Outage,662 Myrtle Avenue,Brooklyn,2016-09-09 23:48:00,09/12/2016 12:45:22 AM,40.6944165911,-73.9574762775,2937.366666666667,Uti
1000,1858,Utility-Power Outage,,Brooklyn,2016-09-09 23:48:00,,,,279.14672085804557,Uti
1001,8870,Utility-Power Outage,,Queens,2016-09-10 14:28:33,09/10/2016 05:04:13 PM,40.693905852,-73.7784302188,155.66666666666666,Uti
1002,8871,Utility-Power Outage,,Brooklyn,2016-09-10 14:54:41,09/10/2016 05:35:58 PM,,,161.28333333333333,Uti
1003,4417,Utility-Water Main,7th Avenue & St Johns Place,Brooklyn,2016-09-13 01:38:54,,40.6764515157,-73.974107607,1126.8039649395976,Uti
1004,4703,Utility-Water Main,7th Avenue & St Johns Place,Brooklyn,2016-09-13 01:38:54,,40.6764515157,-73.974107607,629.6570206911128,Uti
1005,8880,Utility-Water Main,7th Avenue & St Johns Place,Brooklyn,2016-09-13 01:38:54,09/14/2016 07:02:58 PM,40.6764515157,-73.974107607,2484.0666666666666,Uti
1006,8877,Utility-Water Service Line,1276 Fulton Street,Brooklyn,2016-09-13 14:23:57,09/14/2016 02:23:08 AM,,,719.1833333333333,Uti
1007,8883,Utility-Other,Centre Street & Worth Street,Manhattan,2016-09-16 10:23:59,09/17/2016 09:15:28 AM,40.7151583797,-74.00211386149999,1371.4833333333333,Uti
1008,4659,Utility-Other,Centre Street & Worth Street,Manhattan,2016-09-16 10:23:59,,40.7151583797,-74.00211386149999,409.6121191380174,Uti
1009,8882,Utility-Water Main,46 Cook Street,Brooklyn,2016-09-16 19:20:17,09/17/2016 04:16:20 AM,,,536.0500000000001,Uti
1010,1732,Utility-Water Main,Longfellow Ave  & Aldus Street,Bronx,2016-09-17 03:56:07,,40.8764761868,-73.8478730864,1161.3037220057179,Uti
1011,4658,Utility-Water Main,Longfellow Ave  & Aldus Street,Bronx,2016-09-17 03:56:07,,40.8764761868,-73.8478730864,1680.228492570157,Uti
1012,8885,Utility-Water Main,Longfellow Ave  & Aldus Street,Bronx,2016-09-17 03:56:07,09/18/2016 08:17:16 AM,40.8764761868,-73.8478730864,1701.15,Uti
1013,8895,Utility-Power Outage,,Staten Island,2016-09-20 11:45:02,09/20/2016 11:33:14 PM,,,708.2,Uti
1014,8904,Utility-Water Main,106-01 Northern Blvd,Queens,2016-09-20 16:59:18,09/21/2016 06:17:09 PM,,,1517.85,Uti
1015,1672,Utility-Water Main,106-01 Northern Blvd,Queens,2016-09-20 16:59:18,,,,173.15608891849453,Uti
1016,8914,Utility-Water Main,341 9 Avenue,new york,2016-09-22 20:38:53,09/25/2016 02:31:33 AM,,,132.7000728049848,Uti
1017,4588,Utility-Water Main,341 9 Avenue,new york,2016-09-22 20:38:53,,,,1221.721853845938,Uti
1018,8918,Utility-Other,400 west 31st Street,Brooklyn,2016-09-25 09:34:20,09/26/2016 03:33:31 AM,,,1079.1833333333334,Uti
1019,8940,Utility-Water Main,350 5 Avenue,Manhattan,2016-09-29 11:23:22,10/03/2016 10:12:25 AM,,,410.11582375660976,Uti
1020,4375,Utility-Water Main,350 5 Avenue,Manhattan,2016-09-29 11:23:22,,,,704.5640065913313,Uti
1021,1685,Utility-Water Main,350 5 Avenue,Manhattan,2016-09-29 11:23:22,,,,109.95573881788714,Uti
1022,8935,Utility-Gas Main Rupture,,Brooklyn,2016-09-30 08:10:13,09/30/2016 09:54:42 AM,,,104.48333333333333,Uti
1023,4097,Utility-Water Main,192 Street & Station Road,Queens,2016-10-02 06:47:15,,40.7413507444,-74.03685781840001,630.2961475467478,Uti
1024,1671,Utility-Water Main,192 Street & Station Road,Queens,2016-10-02 06:47:15,,40.7413507444,-74.03685781840001,126.48569658698715,Uti
1025,8939,Utility-Water Main,192 Street & Station Road,Queens,2016-10-02 06:47:15,10/03/2016 08:40:14 AM,40.7413507444,-74.03685781840001,1552.9833333333333,Uti
1026,8903,Utility-Other,118-12 Liberty Avenue,Queens,2016-10-03 08:29:59,10/03/2016 07:59:06 PM,,,689.1166666666667,Uti
1027,8951,Utility-Water Main,,Brooklyn,2016-10-05 15:09:35,10/06/2016 03:59:52 PM,,,1490.2833333333333,Uti
1028,1616,Utility-Water Main,,Brooklyn,2016-10-05 15:09:35,,,,1988.5098978450228,Uti
1029,8953,Utility-Other,560 Broadway,Manhattan,2016-10-07 13:27:50,10/07/2016 02:26:53 PM,,,59.05,Uti
1030,8955,Utility-Other,234 East 9th Street,Manhattan,2016-10-08 10:39:45,10/08/2016 11:26:19 AM,,,46.56666666666667,Uti
1031,2764,Utility-Manhole,Queens Boulevard and 71 Avenue,Queens,2016-10-10 04:18:43,,40.6874826353,-73.83036364670001,326.6951792897987,Uti
1032,8959,Utility-Manhole,Queens Boulevard and 71 Avenue,Queens,2016-10-10 04:18:43,10/10/2016 04:00:48 PM,40.6874826353,-73.83036364670001,702.0833333333334,Uti
1033,1520,Utility-Gas High Pressure,Jackson Avenue & East 166 Street,Bronx,2016-10-11 10:46:41,,,,547.0390546364184,Uti
1034,2676,Utility-Gas High Pressure,Jackson Avenue & East 166 Street,Bronx,2016-10-11 10:46:41,,,,1618.519092404535,Uti
1035,8965,Utility-Gas High Pressure,Jackson Avenue & East 166 Street,Bronx,2016-10-11 10:46:41,10/13/2016 12:12:12 PM,,,2965.516666666667,Uti
1036,8960,Utility-Other,350 Henry Street,Brooklyn,2016-10-12 10:01:09,10/12/2016 12:13:55 PM,,,132.76666666666668,Uti
1037,8963,Utility-Water Main,West 29 Street & 9 Avenue,Manhattan,2016-10-12 10:13:05,10/13/2016 07:11:06 AM,,,1258.0166666666667,Uti
1038,8966,Utility-Water Service Line,240 West 74th Street,Manhattan,2016-10-14 07:25:08,10/14/2016 12:53:27 PM,,,328.31666666666666,Uti
1039,3709,Utility-Water Service Line,240 West 74th Street,Manhattan,2016-10-14 07:25:08,,,,34.64495741193771,Uti
1040,2611,Utility-Water Main,South 6 Street & Berry Street,Brooklyn,2016-10-16 05:33:44,,,,2003.4639193482994,Uti
1041,8968,Utility-Water Main,South 6 Street & Berry Street,Brooklyn,2016-10-16 05:33:44,10/16/2016 09:15:34 AM,,,221.83333333333334,Uti
1042,8962,Utility-Other,130 East 61 Street,Manhattan,2016-10-17 15:24:28,10/17/2016 10:38:26 PM,,,433.96666666666664,Uti
1043,8971,Utility-Other,319 West 77 Street,Manhattan,2016-10-17 21:31:23,10/18/2016 03:14:45 AM,,,343.3666666666667,Uti
1044,8970,Utility-Water Main,1023 Simpson Street,Bronx,2016-10-17 22:53:32,10/18/2016 12:12:54 AM,40.7608561005,-73.9007447905,79.36666666666666,Uti
1045,8980,Utility-Water Main,75 Westend Avenue,Manhattan,2016-10-20 16:45:55,10/20/2016 11:38:53 PM,,,412.96666666666664,Uti
1046,8988,Utility-Other,East 28 street & 1 avenue,manhattan,2016-10-25 12:32:08,10/25/2016 10:53:59 PM,,,621.85,Uti
1047,9006,Utility-Other,Central Park West  & West 67th Street,Manhattan,2016-11-05 07:38:02,11/05/2016 01:01:44 PM,,,323.7,Uti
1048,9013,Utility-Other,191 Vermont Avenue,Staten Island,2016-11-09 10:25:47,11/09/2016 11:16:20 AM,,,50.55,Uti
1049,3494,Utility-Gas High Pressure,Foster Avenue  & Nostrand Avenue,Brooklyn,2016-11-10 14:36:42,,,,83.57387976639393,Uti
1050,1419,Utility-Gas High Pressure,Foster Avenue  & Nostrand Avenue,Brooklyn,2016-11-10 14:36:42,11/12/2016 10:56:59 PM,,,271.081789384904,Uti
1051,1404,Utility-Gas High Pressure,Foster Avenue  & Nostrand Avenue,Brooklyn,2016-11-10 14:36:42,,,,631.0561234047885,Uti
1052,1405,Utility-Phone Outage,,Brooklyn,2016-11-11 03:11:35,,,,75.57336224208764,Uti
1053,1161,Utility-Phone Outage,,Brooklyn,2016-11-11 03:11:35,,,,124.41756224742686,Uti
1054,2371,Utility-Water Main,134 Pennyfield Ave,Bronx,2016-11-12 20:47:40,,,,4003.5465144494524,Uti
1055,2074,Utility-Water Main,134 Pennyfield Ave,Bronx,2016-11-12 20:47:40,11/13/2016 08:14:49 AM,,,687.15,Uti
1056,9016,Utility-Water Main,,Brooklyn,2016-11-14 21:31:14,11/15/2016 06:45:18 AM,,,554.0666666666667,Uti
1057,5886,Utility-Sewer Service,3030 Godwin Terrace,Bronx,2016-11-16 10:34:53,11/16/2016 01:01:00 PM,40.8784116783,-73.9064840136,146.11666666666667,Uti
1058,5885,Utility-Water Service Line,4011 Monticello Avenue,Bronx,2016-11-16 11:13:13,11/16/2016 11:47:10 AM,40.8919470191,-73.8385745773,33.95,Uti
1059,3628,Utility-Power Outage,2800 W 5 St,Brooklyn,2016-11-18 14:13:08,11/20/2016 02:01:41 AM,40.5796798866,-73.97190927609999,2148.55,Uti
1060,136,Utility-Power Outage,2800 W 5 St,Brooklyn,2016-11-18 14:13:08,11/18/2016 11:31:39 PM,40.5796798866,-73.97190927609999,558.5166666666667,Uti
1061,5199,Utility-Other,1312 Caton Ave,Brooklyn,2016-11-21 16:11:09,11/21/2016 04:22:12 PM,40.6497246382,-73.9675206834,11.05,Uti
1062,5431,Utility-Other,,Manhattan,2016-11-22 08:53:17,11/23/2016 10:36:31 AM,,,1543.2333333333333,Uti
1063,2,Utility-Other,,Manhattan,2016-11-22 08:53:17,,,,484.4173509394174,Uti
1064,2294,Utility-Water Main,450 Timpson Place,Bronx,2016-11-24 13:57:13,,40.8099155925,-73.90589425350001,473.36497576545565,Uti
1065,5702,Utility-Water Main,450 Timpson Place,Bronx,2016-11-24 13:57:13,11/25/2016 02:56:31 PM,40.8099155925,-73.90589425350001,1499.3,Uti
1066,13,Utility-Other,Hylan Blvd & Arbutus Avenue,Staten Island,2016-11-29 06:49:45,,40.5260931809,-74.1802975096,668.1765238208011,Uti
1067,5824,Utility-Other,Hylan Blvd & Arbutus Avenue,Staten Island,2016-11-29 06:49:45,,40.5260931809,-74.1802975096,103.47078248140735,Uti
1068,938,Utility-Other,Hylan Blvd & Arbutus Avenue,Staten Island,2016-11-29 06:49:45,,40.5260931809,-74.1802975096,371.03285733891323,Uti
1069,5628,Utility-Other,Hylan Blvd & Arbutus Avenue,Staten Island,2016-11-29 06:49:45,12/01/2016 09:22:47 AM,40.5260931809,-74.1802975096,375.3892488110883,Uti
1070,4510,Utility-Water Main,25-41 30 Rd,Queens,2016-11-29 16:53:12,11/30/2016 02:31:48 AM,40.714003641,-73.8299893315,578.6,Uti
1071,3948,Utility-Manhole,924 2 Ave,Manhattan,2016-11-29 20:13:15,11/30/2016 12:56:28 AM,40.7144215406,-74.0060763804,283.21666666666664,Uti
1072,1522,Utility-Power Outage,3555 Bivona Street,Bronx,2016-11-30 14:09:24,,40.8829397774,-73.83324420560001,934.7111522322352,Uti
1073,1035,Utility-Power Outage,3555 Bivona Street,Bronx,2016-11-30 14:09:24,12/01/2016 12:16:15 PM,40.8829397774,-73.83324420560001,1326.85,Uti
1074,5327,Utility-Power Outage,315 Beach 9 Street,Queens,2016-11-30 21:17:57,11/30/2016 10:41:39 PM,40.714003641,-73.8299893315,83.7,Uti
1075,2047,Utility-Water Main,Vanderbilt Avenue & Bay Street,Staten Island,2016-12-01 05:51:35,,40.6224821346,-74.0725363777,161.8705116279925,Uti
1076,1091,Utility-Water Main,Vanderbilt Avenue & Bay Street,Staten Island,2016-12-01 05:51:35,12/01/2016 05:11:05 PM,40.6224821346,-74.0725363777,679.5,Uti
1077,1359,Utility-Water Main,2-17 54 Avenue,Queens,2016-12-02 16:40:13,12/03/2016 08:45:22 AM,40.714003641,-73.8299893315,965.15,Uti
1078,5,Utility-Water Main,2-17 54 Avenue,Queens,2016-12-02 16:40:13,,40.714003641,-73.8299893315,809.0208682311021,Uti
1079,7,Utility-Water Main,7th Avenue & West 27 Street,Manhattan,2016-12-03 04:17:30,,40.7144215406,-74.0060763804,99.42774633727727,Uti
